5.249998e-01	1.579994e+00	5.871926e-02	9.180290e+00	3.272831e-01	7.474970e-01	1.189378e+01
5.349998e-01	1.640291e+00	6.095809e-02	9.117566e+00	3.250469e-01	7.617350e-01	1.190560e+01
5.449998e-01	1.701350e+00	6.323388e-02	9.053806e+00	3.227738e-01	7.759730e-01	1.191714e+01
5.549998e-01	1.763359e+00	6.554560e-02	8.989040e+00	3.204649e-01	7.902110e-01	1.192862e+01
5.649998e-01	1.826548e+00	6.789210e-02	8.923301e+00	3.181212e-01	8.044490e-01	1.194031e+01
5.749997e-01	1.890444e+00	7.027216e-02	8.856621e+00	3.157440e-01	8.186870e-01	1.195177e+01
5.849997e-01	1.956341e+00	7.268445e-02	8.789038e+00	3.133347e-01	8.329251e-01	1.196432e+01
5.949997e-01	2.021591e+00	7.512756e-02	8.720592e+00	3.108945e-01	8.471631e-01	1.197537e+01
6.049997e-01	2.088053e+00	7.759999e-02	8.651326e+00	3.084252e-01	8.614011e-01	1.198681e+01
6.149997e-01	2.154260e+00	8.010019e-02	8.581282e+00	3.059280e-01	8.756393e-01	1.199721e+01
6.249997e-01	2.224055e+00	8.262651e-02	8.510506e+00	3.034048e-01	8.898772e-01	1.201047e+01
6.349997e-01	2.289158e+00	8.517729e-02	8.439046e+00	3.008572e-01	9.041152e-01	1.201835e+01
6.449997e-01	2.359359e+00	8.775080e-02	8.366950e+00	2.982870e-01	9.183532e-01	1.203070e+01
6.549997e-01	2.431629e+00	9.034526e-02	8.294267e+00	2.956958e-01	9.325913e-01	1.204453e+01
6.649997e-01	2.501258e+00	9.295890e-02	8.221048e+00	2.930855e-01	9.468293e-01	1.205518e+01
6.749997e-01	2.566150e+00	9.558988e-02	8.147344e+00	2.904579e-01	9.610673e-01	1.206061e+01
6.849996e-01	2.638888e+00	9.823640e-02	8.073205e+00	2.878148e-01	9.753054e-01	1.207345e+01
6.949996e-01	2.710548e+00	1.008966e-01	7.998683e+00	2.851581e-01	9.895434e-01	1.208483e+01
7.049996e-01	2.782132e+00	1.035687e-01	7.923831e+00	2.824895e-01	1.003781e+00	1.209580e+01
7.149996e-01	2.845433e+00	1.062509e-01	7.848696e+00	2.798109e-01	1.018019e+00	1.209821e+01
7.249996e-01	2.924344e+00	1.089413e-01	7.773331e+00	2.771241e-01	1.032258e+00	1.211600e+01
7.349996e-01	3.005514e+00	1.116383e-01	7.697784e+00	2.744308e-01	1.046496e+00	1.213586e+01
7.449996e-01	3.065193e+00	1.143401e-01	7.622104e+00	2.717328e-01	1.060734e+00	1.213410e+01
7.549996e-01	3.147964e+00	1.170450e-01	7.546339e+00	2.690317e-01	1.074972e+00	1.215535e+01
7.649996e-01	3.224148e+00	1.197513e-01	7.470534e+00	2.663292e-01	1.089210e+00	1.216997e+01
7.749996e-01	3.290936e+00	1.224574e-01	7.394735e+00	2.636269e-01	1.103448e+00	1.217520e+01
7.849995e-01	3.376338e+00	1.251619e-01	7.318987e+00	2.609265e-01	1.117686e+00	1.219910e+01
7.949995e-01	3.419756e+00	1.278630e-01	7.243330e+00	2.582292e-01	1.131924e+00	1.218110e+01
8.049995e-01	3.493647e+00	1.305596e-01	7.167806e+00	2.555368e-01	1.146162e+00	1.219371e+01
8.149995e-01	3.580913e+00	1.332500e-01	7.092454e+00	2.528504e-01	1.160400e+00	1.221987e+01
8.249995e-01	3.616495e+00	1.359330e-01	7.017312e+00	2.501715e-01	1.174638e+00	1.219455e+01
8.349995e-01	3.704605e+00	1.386073e-01	6.942415e+00	2.475014e-01	1.188876e+00	1.222200e+01
8.449995e-01	3.787765e+00	1.412717e-01	6.867798e+00	2.448413e-01	1.203114e+00	1.224479e+01
8.549995e-01	3.835663e+00	1.439250e-01	6.793493e+00	2.421923e-01	1.217352e+00	1.223263e+01
8.649995e-01	3.925804e+00	1.465661e-01	6.719533e+00	2.395555e-01	1.231590e+00	1.226305e+01
8.749995e-01	3.991739e+00	1.491939e-01	6.645945e+00	2.369321e-01	1.245828e+00	1.226964e+01
8.849995e-01	4.083394e+00	1.518075e-01	6.572758e+00	2.343229e-01	1.260066e+00	1.230235e+01
8.949994e-01	4.115593e+00	1.544060e-01	6.499998e+00	2.317290e-01	1.274304e+00	1.227603e+01
9.049994e-01	4.207959e+00	1.569884e-01	6.427689e+00	2.291511e-01	1.288542e+00	1.231033e+01
9.149994e-01	4.301346e+00	1.595539e-01	6.355855e+00	2.265902e-01	1.302780e+00	1.234613e+01
9.249994e-01	4.358748e+00	1.621018e-01	6.284515e+00	2.240469e-01	1.317018e+00	1.234643e+01
9.349994e-01	4.453372e+00	1.646315e-01	6.213692e+00	2.215220e-01	1.331256e+00	1.238447e+01
9.449994e-01	4.416069e+00	1.671420e-01	6.143403e+00	2.190161e-01	1.345494e+00	1.229112e+01
9.549994e-01	4.509888e+00	1.696330e-01	6.073665e+00	2.165299e-01	1.359732e+00	1.232945e+01
9.649994e-01	4.604677e+00	1.721039e-01	6.004494e+00	2.140639e-01	1.373970e+00	1.236931e+01
9.749994e-01	4.632733e+00	1.745540e-01	5.935904e+00	2.116187e-01	1.388208e+00	1.234302e+01
9.849994e-01	4.728099e+00	1.769830e-01	5.867909e+00	2.091946e-01	1.402446e+00	1.238463e+01
9.949993e-01	4.694568e+00	1.793905e-01	5.800521e+00	2.067922e-01	1.416684e+00	1.229796e+01
1.004999e+00	4.789243e+00	1.817760e-01	5.733749e+00	2.044117e-01	1.430922e+00	1.234010e+01
1.014999e+00	4.884872e+00	1.841391e-01	5.667606e+00	2.020537e-01	1.445160e+00	1.238383e+01
1.024999e+00	4.941732e+00	1.864797e-01	5.602098e+00	1.997183e-01	1.459398e+00	1.238943e+01
1.034999e+00	5.038455e+00	1.887974e-01	5.537233e+00	1.974058e-01	1.473637e+00	1.243553e+01
1.044999e+00	5.136104e+00	1.910919e-01	5.473018e+00	1.951165e-01	1.487875e+00	1.248320e+01
1.054999e+00	5.234681e+00	1.933631e-01	5.409459e+00	1.928506e-01	1.502113e+00	1.253246e+01
1.064999e+00	5.136322e+00	1.956109e-01	5.346560e+00	1.906082e-01	1.516351e+00	1.238545e+01
1.074999e+00	5.233039e+00	1.978349e-01	5.284326e+00	1.883895e-01	1.530589e+00	1.243418e+01
1.084999e+00	5.330648e+00	2.000353e-01	5.222760e+00	1.861947e-01	1.544827e+00	1.248446e+01
1.094999e+00	5.429160e+00	2.022118e-01	5.161864e+00	1.840237e-01	1.559065e+00	1.253632e+01
1.104999e+00	5.528565e+00	2.043643e-01	5.101640e+00	1.818767e-01	1.573303e+00	1.258975e+01
1.114999e+00	5.628859e+00	2.064929e-01	5.042089e+00	1.797536e-01	1.587541e+00	1.264474e+01
1.124999e+00	5.730060e+00	2.085976e-01	4.983212e+00	1.776546e-01	1.601779e+00	1.270130e+01
1.134999e+00	5.832149e+00	2.106783e-01	4.925009e+00	1.755796e-01	1.616017e+00	1.275943e+01
1.144999e+00	5.474530e+00	2.127351e-01	4.867478e+00	1.735286e-01	1.630255e+00	1.235853e+01
1.154999e+00	5.570335e+00	2.147679e-01	4.810619e+00	1.715016e-01	1.644493e+00	1.241172e+01
1.164999e+00	5.666971e+00	2.167770e-01	4.754430e+00	1.694984e-01	1.658731e+00	1.246641e+01
1.174999e+00	5.764433e+00	2.187622e-01	4.698910e+00	1.675191e-01	1.672969e+00	1.252259e+01
1.184999e+00	5.671369e+00	2.207238e-01	4.644054e+00	1.655634e-01	1.687207e+00	1.238892e+01
1.194999e+00	5.767228e+00	2.226618e-01	4.589861e+00	1.636314e-01	1.701445e+00	1.244483e+01
1.204999e+00	5.863894e+00	2.245764e-01	4.536328e+00	1.617229e-01	1.715683e+00	1.250220e+01
1.214999e+00	5.961358e+00	2.264676e-01	4.483450e+00	1.598378e-01	1.729921e+00	1.256103e+01
1.224999e+00	6.059619e+00	2.283357e-01	4.431223e+00	1.579759e-01	1.744159e+00	1.262131e+01
1.234999e+00	6.158670e+00	2.301807e-01	4.379644e+00	1.561370e-01	1.758397e+00	1.268303e+01
1.244999e+00	6.011919e+00	2.320029e-01	4.328708e+00	1.543211e-01	1.772635e+00	1.249959e+01
1.254999e+00	6.108596e+00	2.338023e-01	4.278410e+00	1.525280e-01	1.786873e+00	1.256021e+01
1.264999e+00	6.206032e+00	2.355793e-01	4.228745e+00	1.507574e-01	1.801111e+00	1.262223e+01
1.274999e+00	6.304234e+00	2.373339e-01	4.179708e+00	1.490092e-01	1.815349e+00	1.268563e+01
1.284999e+00	6.403193e+00	2.390663e-01	4.131294e+00	1.472832e-01	1.829587e+00	1.275042e+01
1.294999e+00	6.502924e+00	2.407769e-01	4.083498e+00	1.455792e-01	1.843825e+00	1.281660e+01
1.304999e+00	6.285779e+00	2.424656e-01	4.036312e+00	1.438970e-01	1.858063e+00	1.256652e+01
1.314999e+00	6.382154e+00	2.441328e-01	3.989732e+00	1.422364e-01	1.872301e+00	1.263056e+01
1.324999e+00	6.479262e+00	2.457788e-01	3.943751e+00	1.405972e-01	1.886539e+00	1.269593e+01
1.334999e+00	6.577094e+00	2.474035e-01	3.898364e+00	1.389791e-01	1.900777e+00	1.276262e+01
1.344999e+00	6.675643e+00	2.490074e-01	3.853565e+00	1.373820e-01	1.915015e+00	1.283061e+01
1.354999e+00	6.774918e+00	2.505907e-01	3.809346e+00	1.358056e-01	1.929253e+00	1.289991e+01
1.364999e+00	6.874927e+00	2.521534e-01	3.765703e+00	1.342497e-01	1.943491e+00	1.297052e+01
1.374999e+00	6.352493e+00	2.536960e-01	3.722628e+00	1.327140e-01	1.957729e+00	1.241926e+01
1.384999e+00	6.444865e+00	2.552186e-01	3.680115e+00	1.311984e-01	1.971967e+00	1.248336e+01
1.394999e+00	6.537901e+00	2.567214e-01	3.638157e+00	1.297026e-01	1.986205e+00	1.254869e+01
1.404999e+00	6.631597e+00	2.582047e-01	3.596749e+00	1.282263e-01	2.000443e+00	1.261522e+01
1.414999e+00	6.725949e+00	2.596687e-01	3.555883e+00	1.267694e-01	2.014682e+00	1.268295e+01
1.424999e+00	6.820952e+00	2.611137e-01	3.515553e+00	1.253316e-01	2.028919e+00	1.275187e+01
1.434999e+00	6.916627e+00	2.625398e-01	3.475752e+00	1.239127e-01	2.043158e+00	1.282199e+01
1.444999e+00	7.012946e+00	2.639474e-01	3.436475e+00	1.225125e-01	2.057396e+00	1.289328e+01
1.454999e+00	6.972074e+00	2.653365e-01	3.397713e+00	1.211306e-01	2.071634e+00	1.282789e+01
1.464999e+00	7.067817e+00	2.667076e-01	3.359462e+00	1.197669e-01	2.085872e+00	1.289962e+01
1.474999e+00	7.164202e+00	2.680608e-01	3.321713e+00	1.184211e-01	2.100110e+00	1.297251e+01
1.484999e+00	7.261248e+00	2.693963e-01	3.284461e+00	1.170931e-01	2.114348e+00	1.304655e+01
1.494999e+00	7.358920e+00	2.707144e-01	3.247700e+00	1.157825e-01	2.128586e+00	1.312170e+01
1.504999e+00	7.457236e+00	2.720153e-01	3.211423e+00	1.144892e-01	2.142824e+00	1.319799e+01
1.514999e+00	7.556202e+00	2.732992e-01	3.175622e+00	1.132129e-01	2.157062e+00	1.327540e+01
1.524999e+00	7.655805e+00	2.745664e-01	3.140293e+00	1.119534e-01	2.171300e+00	1.335392e+01
1.534999e+00	7.756059e+00	2.758170e-01	3.105429e+00	1.107105e-01	2.185538e+00	1.343355e+01
1.544999e+00	7.856939e+00	2.770514e-01	3.071023e+00	1.094839e-01	2.199776e+00	1.351427e+01
1.554999e+00	6.453912e+00	2.782697e-01	3.037068e+00	1.082734e-01	2.214014e+00	1.209154e+01
1.564999e+00	6.536739e+00	2.794722e-01	3.003560e+00	1.070788e-01	2.228252e+00	1.215510e+01
1.574999e+00	6.620088e+00	2.806590e-01	2.970492e+00	1.058999e-01	2.242490e+00	1.221963e+01
1.584999e+00	6.703955e+00	2.818305e-01	2.937857e+00	1.047364e-01	2.256728e+00	1.228511e+01
1.594999e+00	6.788342e+00	2.829867e-01	2.905650e+00	1.035882e-01	2.270966e+00	1.235153e+01
1.604999e+00	6.873246e+00	2.841280e-01	2.873865e+00	1.024551e-01	2.285204e+00	1.241890e+01
1.614999e+00	6.958668e+00	2.852544e-01	2.842495e+00	1.013367e-01	2.299442e+00	1.248720e+01
1.624999e+00	7.044608e+00	2.863663e-01	2.811535e+00	1.002330e-01	2.313680e+00	1.255642e+01
1.634999e+00	7.131066e+00	2.874639e-01	2.780979e+00	9.914364e-02	2.327918e+00	1.262657e+01
1.644999e+00	7.218046e+00	2.885473e-01	2.750822e+00	9.806851e-02	2.342156e+00	1.269764e+01
1.654999e+00	7.305543e+00	2.896168e-01	2.721057e+00	9.700737e-02	2.356394e+00	1.276962e+01
1.664999e+00	7.393554e+00	2.906725e-01	2.691679e+00	9.596004e-02	2.370632e+00	1.284250e+01
1.674999e+00	7.131042e+00	2.917147e-01	2.662683e+00	9.492631e-02	2.384870e+00	1.256524e+01
1.684999e+00	7.215895e+00	2.927435e-01	2.634063e+00	9.390598e-02	2.399108e+00	1.263572e+01
1.694999e+00	7.301258e+00	2.937591e-01	2.605813e+00	9.289885e-02	2.413347e+00	1.270708e+01
1.704999e+00	7.387101e+00	2.947618e-01	2.577929e+00	9.190477e-02	2.427584e+00	1.277928e+01
1.714999e+00	7.473434e+00	2.957517e-01	2.550405e+00	9.092351e-02	2.441822e+00	1.285234e+01
1.724999e+00	7.560261e+00	2.967290e-01	2.523235e+00	8.995491e-02	2.456060e+00	1.292624e+01
1.734999e+00	7.647589e+00	2.976938e-01	2.496415e+00	8.899876e-02	2.470298e+00	1.300100e+01
1.744999e+00	7.735401e+00	2.986465e-01	2.469940e+00	8.805492e-02	2.484536e+00	1.307658e+01
1.754999e+00	7.823696e+00	2.995871e-01	2.443805e+00	8.712316e-02	2.498775e+00	1.315299e+01
1.764999e+00	7.912493e+00	3.005158e-01	2.418004e+00	8.620334e-02	2.513012e+00	1.323023e+01
1.774999e+00	8.001780e+00	3.014328e-01	2.392533e+00	8.529527e-02	2.527251e+00	1.330829e+01
1.784999e+00	8.091550e+00	3.023382e-01	2.367386e+00	8.439880e-02	2.541488e+00	1.338716e+01
1.794999e+00	8.181821e+00	3.032323e-01	2.342561e+00	8.351374e-02	2.555727e+00	1.346685e+01
1.804999e+00	8.272575e+00	3.041152e-01	2.318050e+00	8.263994e-02	2.569964e+00	1.354735e+01
1.814999e+00	8.363824e+00	3.049871e-01	2.293851e+00	8.177722e-02	2.584203e+00	1.362864e+01
1.824999e+00	8.455552e+00	3.058481e-01	2.269958e+00	8.092543e-02	2.598441e+00	1.371072e+01
1.834999e+00	7.001906e+00	3.066983e-01	2.246367e+00	8.008440e-02	2.612679e+00	1.224774e+01
1.844999e+00	7.077820e+00	3.075380e-01	2.223074e+00	7.925399e-02	2.626917e+00	1.231460e+01
1.854999e+00	7.154138e+00	3.083673e-01	2.200074e+00	7.843401e-02	2.641155e+00	1.238217e+01
1.864999e+00	7.230852e+00	3.091864e-01	2.177363e+00	7.762437e-02	2.655393e+00	1.245042e+01
1.874999e+00	7.307962e+00	3.099953e-01	2.154937e+00	7.682486e-02	2.669631e+00	1.251935e+01
1.884999e+00	7.385476e+00	3.107943e-01	2.132792e+00	7.603535e-02	2.683869e+00	1.258897e+01
1.894999e+00	7.463388e+00	3.115835e-01	2.110923e+00	7.525571e-02	2.698107e+00	1.265926e+01
1.904999e+00	7.541694e+00	3.123630e-01	2.089326e+00	7.448579e-02	2.712345e+00	1.273022e+01
1.914999e+00	7.620405e+00	3.131330e-01	2.067998e+00	7.372542e-02	2.726583e+00	1.280184e+01
1.924999e+00	7.699508e+00	3.138936e-01	2.046935e+00	7.297450e-02	2.740821e+00	1.287413e+01
1.934999e+00	7.779010e+00	3.146450e-01	2.026132e+00	7.223287e-02	2.755059e+00	1.294708e+01
1.944999e+00	7.858912e+00	3.153873e-01	2.005587e+00	7.150041e-02	2.769297e+00	1.302069e+01
1.954998e+00	7.939212e+00	3.161206e-01	1.985294e+00	7.077698e-02	2.783535e+00	1.309494e+01
1.964998e+00	8.019910e+00	3.168450e-01	1.965251e+00	7.006244e-02	2.797773e+00	1.316984e+01
1.974998e+00	8.101001e+00	3.175607e-01	1.945455e+00	6.935667e-02	2.812011e+00	1.324538e+01
1.984998e+00	8.182489e+00	3.182678e-01	1.925900e+00	6.865955e-02	2.826249e+00	1.332157e+01
1.994998e+00	8.264375e+00	3.189665e-01	1.906585e+00	6.797095e-02	2.840487e+00	1.339839e+01
2.004998e+00	8.346655e+00	3.196568e-01	1.887505e+00	6.729074e-02	2.854725e+00	1.347583e+01
2.014998e+00	8.429335e+00	3.203389e-01	1.868657e+00	6.661880e-02	2.868963e+00	1.355391e+01
2.024998e+00	8.512411e+00	3.210129e-01	1.850038e+00	6.595502e-02	2.883201e+00	1.363262e+01
2.034998e+00	8.595879e+00	3.216788e-01	1.831645e+00	6.529928e-02	2.897439e+00	1.371194e+01
2.044998e+00	8.679746e+00	3.223369e-01	1.813473e+00	6.465146e-02	2.911677e+00	1.379189e+01
2.054998e+00	7.554964e+00	3.229873e-01	1.795521e+00	6.401145e-02	2.925915e+00	1.266340e+01
2.064998e+00	7.627921e+00	3.236300e-01	1.777785e+00	6.337913e-02	2.940153e+00	1.273287e+01
2.074998e+00	7.701217e+00	3.242652e-01	1.760261e+00	6.275440e-02	2.954391e+00	1.280289e+01
2.084998e+00	7.774848e+00	3.248930e-01	1.742947e+00	6.213715e-02	2.968630e+00	1.287346e+01
2.094998e+00	7.848823e+00	3.255134e-01	1.725840e+00	6.152727e-02	2.982867e+00	1.294457e+01
2.104998e+00	7.923135e+00	3.261266e-01	1.708937e+00	6.092466e-02	2.997106e+00	1.301623e+01
2.114998e+00	7.997789e+00	3.267327e-01	1.692234e+00	6.032921e-02	3.011344e+00	1.308843e+01
2.124998e+00	8.072780e+00	3.273318e-01	1.675730e+00	5.974083e-02	3.025582e+00	1.316116e+01
2.134998e+00	8.148109e+00	3.279240e-01	1.659421e+00	5.915940e-02	3.039820e+00	1.323443e+01
2.144998e+00	8.223774e+00	3.285093e-01	1.643305e+00	5.858484e-02	3.054058e+00	1.330823e+01
2.154998e+00	8.299780e+00	3.290880e-01	1.627378e+00	5.801705e-02	3.068296e+00	1.338256e+01
2.164998e+00	8.376123e+00	3.296600e-01	1.611639e+00	5.745593e-02	3.082534e+00	1.345741e+01
2.174998e+00	8.452806e+00	3.302255e-01	1.596084e+00	5.690139e-02	3.096772e+00	1.353279e+01
2.184998e+00	8.529825e+00	3.307846e-01	1.580711e+00	5.635333e-02	3.111010e+00	1.360868e+01
2.194998e+00	8.607183e+00	3.313373e-01	1.565517e+00	5.581167e-02	3.125248e+00	1.368510e+01
2.204998e+00	8.684875e+00	3.318838e-01	1.550501e+00	5.527632e-02	3.139486e+00	1.376202e+01
2.214998e+00	8.762906e+00	3.324240e-01	1.535658e+00	5.474718e-02	3.153724e+00	1.383946e+01
2.224998e+00	8.841274e+00	3.329583e-01	1.520988e+00	5.422417e-02	3.167962e+00	1.391741e+01
2.234998e+00	8.919975e+00	3.334865e-01	1.506487e+00	5.370721e-02	3.182200e+00	1.399586e+01
2.244998e+00	8.999017e+00	3.340088e-01	1.492154e+00	5.319621e-02	3.196438e+00	1.407481e+01
2.254998e+00	9.078391e+00	3.345253e-01	1.477985e+00	5.269109e-02	3.210676e+00	1.415427e+01
2.264998e+00	9.158104e+00	3.350360e-01	1.463979e+00	5.219177e-02	3.224914e+00	1.423422e+01
2.274998e+00	9.238149e+00	3.355411e-01	1.450134e+00	5.169817e-02	3.239152e+00	1.431467e+01
2.284998e+00	9.318534e+00	3.360405e-01	1.436446e+00	5.121021e-02	3.253390e+00	1.439562e+01
2.294998e+00	9.399249e+00	3.365345e-01	1.422915e+00	5.072780e-02	3.267628e+00	1.447705e+01
2.304998e+00	9.480303e+00	3.370230e-01	1.409538e+00	5.025090e-02	3.281866e+00	1.455898e+01
2.314998e+00	9.561688e+00	3.375062e-01	1.396312e+00	4.977939e-02	3.296104e+00	1.464139e+01
2.324998e+00	9.643411e+00	3.379841e-01	1.383236e+00	4.931322e-02	3.310342e+00	1.472429e+01
2.334998e+00	9.725471e+00	3.384567e-01	1.370308e+00	4.885233e-02	3.324580e+00	1.480767e+01
2.344998e+00	9.807860e+00	3.389242e-01	1.357525e+00	4.839662e-02	3.338818e+00	1.489153e+01
2.354998e+00	9.890586e+00	3.393867e-01	1.344887e+00	4.794604e-02	3.353056e+00	1.497586e+01
2.364998e+00	9.973643e+00	3.398441e-01	1.332389e+00	4.750051e-02	3.367294e+00	1.506067e+01
2.374998e+00	5.903446e+00	3.402966e-01	1.320032e+00	4.705998e-02	3.381532e+00	1.099237e+01
2.384998e+00	5.952537e+00	3.407443e-01	1.307813e+00	4.662436e-02	3.395770e+00	1.104349e+01
2.394998e+00	6.001822e+00	3.411871e-01	1.295730e+00	4.619358e-02	3.410008e+00	1.109494e+01
2.404998e+00	6.051301e+00	3.416252e-01	1.283781e+00	4.576761e-02	3.424246e+00	1.114672e+01
2.414998e+00	6.100976e+00	3.420586e-01	1.271965e+00	4.534634e-02	3.438485e+00	1.119883e+01
2.424998e+00	6.150842e+00	3.424874e-01	1.260280e+00	4.492976e-02	3.452723e+00	1.125126e+01
2.434998e+00	6.200902e+00	3.429117e-01	1.248723e+00	4.451776e-02	3.466960e+00	1.130402e+01
2.444998e+00	6.251157e+00	3.433315e-01	1.237294e+00	4.411031e-02	3.481199e+00	1.135709e+01
2.454998e+00	6.301605e+00	3.437468e-01	1.225991e+00	4.370733e-02	3.495436e+00	1.141049e+01
2.464998e+00	6.352247e+00	3.441578e-01	1.214811e+00	4.330877e-02	3.509675e+00	1.146420e+01
2.474998e+00	6.403081e+00	3.445645e-01	1.203754e+00	4.291457e-02	3.523912e+00	1.151823e+01
2.484998e+00	6.454108e+00	3.449669e-01	1.192817e+00	4.252468e-02	3.538151e+00	1.157257e+01
2.494998e+00	6.505328e+00	3.453651e-01	1.182000e+00	4.213904e-02	3.552389e+00	1.162722e+01
