8190	2.29159	0.460785	0.458106	0.0026789
8210	2.29719	0.467275	0.456692	0.0105835
8230	2.30278	0.470279	0.455278	0.0150008
8250	2.30838	0.45937	0.453868	0.00550205
8270	2.31397	0.459533	0.452478	0.00705454
8290	2.31957	0.483468	0.451234	0.0322336
8310	2.32517	0.462079	0.45101	0.0110694
8330	2.33076	0.46221	0.456305	0.00590456
8350	2.33636	0.478592	0.47807	0.000522077
8370	2.34195	0.533252	0.517793	0.0154597
8390	2.34755	0.557693	0.552729	0.00496429
8410	2.35315	0.574425	0.569687	0.00473863
8430	2.35874	0.568101	0.575368	-0.007267
8450	2.36434	0.564864	0.576626	-0.0117617
8470	2.36993	0.551682	0.576326	-0.0246443
8490	2.37553	0.560985	0.575486	-0.014501
8510	2.38113	0.562911	0.574459	-0.0115473
8530	2.38672	0.556206	0.573366	-0.0171593
8550	2.39232	0.573562	0.572249	0.00131273
8570	2.39791	0.571138	0.571124	1.43647e-05
8590	2.40351	0.574229	0.569994	0.00423437
8610	2.40911	0.555695	0.568863	-0.013168
8630	2.4147	0.551748	0.567731	-0.0159822
8650	2.4203	0.550273	0.566597	-0.0163239
8670	2.4259	0.561057	0.565462	-0.0044049
8690	2.43149	0.533042	0.564326	-0.0312836
8710	2.43709	0.552391	0.563188	-0.0107972
8730	2.44268	0.56029	0.56205	-0.00176048
8750	2.44828	0.543486	0.560911	-0.0174248
8770	2.45388	0.557449	0.559771	-0.00232214
8790	2.45947	0.556905	0.55863	-0.00172484
8810	2.46507	0.542051	0.557487	-0.0154368
8830	2.47066	0.549637	0.556344	-0.00670671
8850	2.47626	0.537349	0.5552	-0.0178515
8870	2.48186	0.544614	0.554055	-0.0094409
8890	2.48745	0.530724	0.552909	-0.022185
8910	2.49305	0.522678	0.551762	-0.0290841
8930	2.49864	0.530015	0.550615	-0.0205997
8950	2.50424	0.537377	0.549466	-0.0120887
8970	2.50984	0.539045	0.548317	-0.00927246
8990	2.51543	0.53745	0.547167	-0.00971717
9010	2.52103	0.52753	0.546016	-0.0184858
9030	2.52662	0.536925	0.544864	-0.00793934
9050	2.53222	0.533631	0.543712	-0.0100804
9070	2.53782	0.544589	0.542558	0.00203055
9090	2.54341	0.5246	0.541405	-0.0168043
9110	2.54901	0.52142	0.54025	-0.0188305
9130	2.5546	0.538278	0.539095	-0.000816405
9150	2.5602	0.530465	0.537939	-0.00747371
9170	2.5658	0.53059	0.536782	-0.00619221
9190	2.57139	0.519306	0.535625	-0.0163187
9210	2.57699	0.529855	0.534467	-0.00461155
9230	2.58259	0.521752	0.533309	-0.011557
9250	2.58818	0.516312	0.53215	-0.0158374
9270	2.59378	0.523235	0.53099	-0.00775528
9290	2.59937	0.509968	0.52983	-0.0198624
9310	2.60497	0.530231	0.528669	0.00156182
9330	2.61057	0.525908	0.527508	-0.00160044
9350	2.61616	0.514084	0.526347	-0.0122632
9370	2.62176	0.518351	0.525185	-0.00683421
9390	2.62735	0.522012	0.524023	-0.00201094
9410	2.63295	0.508672	0.52286	-0.0141877
9430	2.63855	0.508578	0.521697	-0.0131188
9450	2.64414	0.51223	0.520533	-0.00830346
9470	2.64974	0.506748	0.519369	-0.0126215
9490	2.65533	0.497911	0.518205	-0.0202936
9510	2.66093	0.508589	0.517041	-0.00845146
9530	2.66653	0.495891	0.515876	-0.0199847
9550	2.67212	0.506471	0.514711	-0.00824028
9570	2.67772	0.495829	0.513546	-0.017717
9590	2.68331	0.505545	0.51238	-0.0068357
9610	2.68891	0.509675	0.511215	-0.00153977
9630	2.69451	0.50526	0.510049	-0.00478905
9650	2.7001	0.49931	0.508883	-0.00957257
9670	2.7057	0.492968	0.507717	-0.0147485
9690	2.71129	0.490914	0.506551	-0.0156365
9710	2.71689	0.506663	0.505384	0.00127816
9730	2.72249	0.506121	0.504218	0.00190234
9750	2.72808	0.50399	0.503052	0.00093776
9770	2.73368	0.503995	0.501886	0.00210947
9790	2.73927	0.485488	0.500719	-0.0152316
9810	2.74487	0.4796	0.499553	-0.0199526
9830	2.75047	0.488426	0.498387	-0.00996077
9850	2.75606	0.494035	0.497221	-0.00318539
9870	2.76166	0.49312	0.496055	-0.00293496
9890	2.76726	0.480186	0.494889	-0.0147033
9910	2.77285	0.473652	0.493724	-0.0200714
9930	2.77845	0.483249	0.492558	-0.00930908
9950	2.78404	0.479718	0.491393	-0.0116753
9970	2.78964	0.481533	0.490228	-0.00869447
9990	2.79524	0.480027	0.489063	-0.00903594
10010	2.80083	0.479077	0.487899	-0.00882164
10030	2.80643	0.485698	0.486735	-0.00103611
10050	2.81202	0.479948	0.485571	-0.00562307
10070	2.81762	0.476291	0.484407	-0.00811636
10090	2.82322	0.476173	0.483245	-0.007072
10110	2.82881	0.47872	0.482085	-0.00336438
10130	2.83441	0.480642	0.480934	-0.000292182
10150	2.84	0.477061	0.479833	-0.00277209
10170	2.8456	0.478377	0.478971	-0.000594616
10190	2.8512	0.465113	0.479166	-0.014053
10210	2.85679	0.48304	0.482748	0.000291556
10230	2.86239	0.475978	0.492675	-0.0166972
10250	2.86798	0.510173	0.507538	0.00263488
10270	2.87358	0.516831	0.520706	-0.00387508
10290	2.87918	0.520324	0.528197	-0.00787324
10310	2.88477	0.520513	0.531187	-0.0106739
10330	2.89037	0.509708	0.531881	-0.0221733
10350	2.89596	0.522834	0.531567	-0.0087328
10370	2.90156	0.514937	0.530823	-0.0158859
10390	2.90716	0.511603	0.529897	-0.018294
10410	2.91275	0.535532	0.528894	0.00663763
10430	2.91835	0.521106	0.527859	-0.00675297
10450	2.92395	0.515026	0.52681	-0.0117837
10470	2.92954	0.511063	0.525755	-0.0146924
10490	2.93514	0.519222	0.524698	-0.00547594
10510	2.94073	0.51604	0.523641	-0.00760096
10530	2.94633	0.515069	0.522583	-0.00751412
10550	2.95193	0.535558	0.521526	0.0140313
10570	2.95752	0.516061	0.52047	-0.0044083
10590	2.96312	0.509063	0.519413	-0.0103507
10610	2.96871	0.522036	0.518358	0.00367785
10630	2.97431	0.495335	0.517303	-0.0219678
10650	2.97991	0.493096	0.516248	-0.0231525
10670	2.9855	0.526639	0.515194	0.0114445
10690	2.9911	0.504568	0.514141	-0.00957364
10710	2.99669	0.501837	0.513089	-0.0112521
10730	3.00229	0.502865	0.512038	-0.00917226
10750	3.00789	0.509077	0.510987	-0.00190997
10770	3.01348	0.51005	0.509937	0.000113547
10790	3.01908	0.491353	0.508888	-0.0175352
10810	3.02467	0.493888	0.50784	-0.0139521
10830	3.03027	0.506845	0.506793	5.1856e-05
10850	3.03587	0.494734	0.505747	-0.0110123
10870	3.04146	0.508329	0.504702	0.00362748
10890	3.04706	0.503151	0.503658	-0.000506401
10910	3.05265	0.499841	0.502615	-0.00277388
10930	3.05825	0.494469	0.501573	-0.00710374
10950	3.06385	0.504913	0.500533	0.00438058
10970	3.06944	0.505138	0.499493	0.00564507
10990	3.07504	0.518143	0.498455	0.0196881
11010	3.08064	0.505461	0.497418	0.00804275
11030	3.08623	0.505789	0.496383	0.00940639
11050	3.09183	0.499767	0.495349	0.00441852
11070	3.09742	0.478818	0.494316	-0.0154981
11090	3.10302	0.493528	0.493285	0.000243276
11110	3.10862	0.491585	0.492255	-0.000670165
11130	3.11421	0.487946	0.491227	-0.00328118
11150	3.11981	0.478793	0.490201	-0.0114076
11170	3.1254	0.478454	0.489176	-0.0107222
11190	3.131	0.484561	0.488153	-0.00359112
11210	3.1366	0.490413	0.487131	0.00328207
11230	3.14219	0.476213	0.486111	-0.00989866
11250	3.14779	0.48177	0.485093	-0.00332344
11270	3.15338	0.475425	0.484077	-0.00865224
11290	3.15898	0.4899	0.483063	0.00683767
11310	3.16458	0.477757	0.48205	-0.00429317
11330	3.17017	0.462174	0.48104	-0.0188659
11350	3.17577	0.480204	0.480031	0.000172675
11370	3.18136	0.477767	0.479025	-0.00125763
11390	3.18696	0.49175	0.478021	0.0137291
11410	3.19256	0.46269	0.477018	-0.0143284
11430	3.19815	0.467209	0.476018	-0.00880924
11450	3.20375	0.463142	0.475021	-0.0118783
11470	3.20934	0.479964	0.474025	0.00593916
11490	3.21494	0.479481	0.473032	0.00644878
11510	3.22054	0.477897	0.472041	0.00585634
11530	3.22613	0.481587	0.471052	0.0105351
11550	3.23173	0.476232	0.470066	0.00616568
11570	3.23732	0.466997	0.469083	-0.00208503
11590	3.24292	0.485313	0.468102	0.0172117
11610	3.24852	0.478112	0.467123	0.0109891
11630	3.25411	0.480487	0.466147	0.0143401
11650	3.25971	0.477794	0.465174	0.0126203
11670	3.26531	0.482485	0.464203	0.0182815
11690	3.2709	0.459958	0.463235	-0.00327721
11710	3.2765	0.459327	0.46227	-0.00294313
11730	3.28209	0.46719	0.461308	0.00588199
11750	3.28769	0.473522	0.460349	0.0131732
11770	3.29329	0.473097	0.459392	0.0137048
11790	3.29888	0.456939	0.458439	-0.00150046
11810	3.30448	0.468178	0.457489	0.0106894
11830	3.31007	0.455645	0.456541	-0.00089696
11850	3.31567	0.448978	0.455597	-0.00661939
11870	3.32127	0.457201	0.454656	0.00254515
11890	3.32686	0.455787	0.453718	0.00206891
11910	3.33246	0.450815	0.452784	-0.00196874
11930	3.33805	0.46161	0.451852	0.00975719
11950	3.34365	0.466447	0.450924	0.015523
11970	3.34925	0.477172	0.45	0.0271726
11990	3.35484	0.444604	0.449079	-0.00447479
12010	3.36044	0.448325	0.448161	0.000164479
12030	3.36603	0.441881	0.447247	-0.00536573
12050	3.37163	0.452686	0.446336	0.00634998
12070	3.37723	0.453315	0.445429	0.00788519
12090	3.38282	0.444737	0.444526	0.000210822
12110	3.38842	0.452011	0.443626	0.00838491
12130	3.39401	0.451931	0.442731	0.00920019
12150	3.39961	0.454211	0.441839	0.0123726
12170	3.40521	0.43807	0.44095	-0.00288019
12190	3.4108	0.438985	0.440066	-0.00108078
12210	3.4164	0.449918	0.439186	0.0107322
12230	3.422	0.426534	0.43831	-0.0117757
12250	3.42759	0.435592	0.437437	-0.00184464
12270	3.43319	0.423745	0.436569	-0.0128237
12290	3.43878	0.444295	0.435705	0.00858971
12310	3.44438	0.452172	0.434845	0.0173276
12330	3.44998	0.434175	0.433989	0.000186265
12350	3.45557	0.437511	0.433138	0.0043737
12370	3.46117	0.427399	0.432291	-0.00489131
12390	3.46676	0.427931	0.431448	-0.00351661
12410	3.47236	0.438097	0.430609	0.00748831
12430	3.47796	0.432743	0.429775	0.00296819
12450	3.48355	0.437852	0.428946	0.00890607
12470	3.48915	0.448284	0.428121	0.0201631
12490	3.49474	0.431889	0.427301	0.00458828
12510	3.50034	0.439032	0.426485	0.0125469
12530	3.50594	0.421105	0.425674	-0.00456879
12550	3.51153	0.422827	0.424868	-0.00204065
12570	3.51713	0.429065	0.424066	0.00499898
12590	3.52272	0.430019	0.423269	0.00674921
12610	3.52832	0.419257	0.422477	-0.00322026
12630	3.53392	0.440846	0.421691	0.0191553
12650	3.53951	0.438283	0.420908	0.017375
12670	3.54511	0.433089	0.420131	0.0129572
12690	3.5507	0.40636	0.419359	-0.0129992
12710	3.5563	0.426279	0.418592	0.00768653
12730	3.5619	0.422236	0.417831	0.00440514
12750	3.56749	0.425475	0.417074	0.00840139
12770	3.57309	0.42224	0.416322	0.00591743
12790	3.57869	0.424209	0.415576	0.00863233
12810	3.58428	0.413651	0.414836	-0.00118405
12830	3.58988	0.42177	0.4141	0.00766957
12850	3.59547	0.427873	0.41337	0.0145028
12870	3.60107	0.416584	0.412645	0.00393847
12890	3.60667	0.435908	0.411926	0.0239821
12910	3.61226	0.414671	0.411212	0.00345847
12930	3.61786	0.411847	0.410504	0.00134304
12950	3.62345	0.425406	0.409801	0.0156049
12970	3.62905	0.405924	0.409104	-0.00317991
12990	3.63465	0.414751	0.408413	0.00633821
13010	3.64024	0.410312	0.407727	0.00258437
13030	3.64584	0.411829	0.407048	0.00478175
13050	3.65143	0.415271	0.406374	0.00889748
13070	3.65703	0.414623	0.405705	0.00891766
13090	3.66263	0.406333	0.405043	0.00129029
13110	3.66822	0.423796	0.404386	0.0194098
13130	3.67382	0.402253	0.403736	-0.00148261
13150	3.67941	0.421217	0.403092	0.0181255
13170	3.68501	0.417834	0.402453	0.0153805
13190	3.69061	0.42534	0.401821	0.0235187
13210	3.6962	0.416169	0.401194	0.0149746
13230	3.7018	0.40644	0.400574	0.0058659
13250	3.70739	0.388684	0.39996	-0.0112763
13270	3.71299	0.39162	0.399352	-0.00773224
13290	3.71859	0.405173	0.398751	0.00642192
13310	3.72418	0.38703	0.398156	-0.0111263
13330	3.72978	0.405314	0.397567	0.00774747
13350	3.73537	0.410244	0.396984	0.0132596
13370	3.74097	0.413474	0.396408	0.0170664
13390	3.74657	0.395864	0.395838	2.5183e-05
13410	3.75216	0.393271	0.395275	-0.00200376
13430	3.75776	0.395011	0.394718	0.000292718
13450	3.76336	0.38907	0.394168	-0.00509807
13470	3.76895	0.422775	0.393624	0.0291506
13490	3.77455	0.398331	0.393087	0.0052444
13510	3.78014	0.386338	0.392556	-0.00621814
13530	3.78574	0.382122	0.392032	-0.00991026
13550	3.79134	0.393605	0.391515	0.00208965
13570	3.79693	0.393076	0.391004	0.00207156
13590	3.80253	0.39484	0.3905	0.00434008
13610	3.80812	0.393539	0.390003	0.00353551
13630	3.81372	0.396952	0.389513	0.0074397
13650	3.81932	0.39108	0.389029	0.00205037
13670	3.82491	0.412548	0.388552	0.0239955
13690	3.83051	0.391704	0.388082	0.00362116
13710	3.8361	0.378287	0.387619	-0.00933215
13730	3.8417	0.37965	0.387163	-0.00751394
13750	3.8473	0.370951	0.386714	-0.0157632
13770	3.85289	0.365308	0.386272	-0.0209637
13790	3.85849	0.405679	0.385837	0.0198417
13810	3.86408	0.384149	0.385409	-0.0012598
13830	3.86968	0.39628	0.384988	0.0112925
13850	3.87528	0.380211	0.384574	-0.00436309
13870	3.88087	0.379411	0.384167	-0.00475591
13890	3.88647	0.379191	0.383767	-0.00457597
13910	3.89206	0.387686	0.383374	0.00431123
13930	3.89766	0.381537	0.382989	-0.00145245
13950	3.90326	0.390679	0.382611	0.00806838
13970	3.90885	0.38295	0.38224	0.000709772
13990	3.91445	0.384024	0.381877	0.00214779
14010	3.92005	0.380858	0.38152	-0.000662386
14030	3.92564	0.376444	0.381172	-0.00472763
14050	3.93124	0.374587	0.38083	-0.00624341
14070	3.93683	0.381586	0.380496	0.00108913
14090	3.94243	0.364522	0.38017	-0.0156482
14110	3.94803	0.369142	0.379851	-0.0107097
14130	3.95362	0.375782	0.37954	-0.00375834
14150	3.95922	0.385146	0.379237	0.00590912
14170	3.96481	0.381923	0.378941	0.00298154
14190	3.97041	0.38695	0.378653	0.00829649
14210	3.97601	0.384181	0.378374	0.00580701
14230	3.9816	0.384634	0.378102	0.00653198
14250	3.9872	0.380257	0.377839	0.00241837
14270	3.99279	0.367174	0.377584	-0.0104103
14290	3.99839	0.382952	0.377343	0.00560892
14310	4.00399	0.395679	0.377122	0.0185568
14330	4.00958	0.399134	0.376949	0.0221859
14350	4.01518	0.374353	0.376908	-0.00255567
14370	4.02077	0.411318	0.377267	0.0340513
14390	4.02637	0.403281	0.37881	0.0244708
14410	4.03197	0.399565	0.383595	0.0159709
14430	4.03756	0.402626	0.395917	0.00670871
14450	4.04316	0.41221	0.422098	-0.00988826
14470	4.04875	0.453222	0.466927	-0.0137057
14490	4.05435	0.518667	0.527116	-0.00844908
14510	4.05995	0.589879	0.589722	0.000156999
14530	4.06554	0.643555	0.640055	0.00350058
14550	4.07114	0.67055	0.672326	-0.00177646
14570	4.07674	0.680035	0.689927	-0.00989181
14590	4.08233	0.689104	0.698652	-0.00954771
14610	4.08793	0.70082	0.702736	-0.00191569
14630	4.09352	0.683603	0.704531	-0.020928
14650	4.09912	0.690159	0.70522	-0.0150606
14670	4.10472	0.68722	0.705375	-0.0181554
14690	4.11031	0.709552	0.705274	0.00427759
14710	4.11591	0.680697	0.705051	-0.0243531
14730	4.1215	0.709532	0.704768	0.0047636
14750	4.1271	0.677748	0.704457	-0.0267092
14770	4.1327	0.717236	0.704133	0.0131029
14790	4.13829	0.686441	0.703802	-0.0173615
14810	4.14389	0.692838	0.703468	-0.0106298
14830	4.14948	0.686847	0.703133	-0.0162855
14850	4.15508	0.701164	0.702797	-0.00163287
14870	4.16068	0.685898	0.70246	-0.0165626
14890	4.16627	0.71784	0.702124	0.0157161
14910	4.17187	0.717469	0.701787	0.0156826
14930	4.17746	0.703796	0.70145	0.00234586
14950	4.18306	0.713671	0.701113	0.0125579
14970	4.18866	0.698347	0.700777	-0.00242937
14990	4.19425	0.685477	0.70044	-0.0149632
15010	4.19985	0.705141	0.700103	0.00503802
15030	4.20544	0.674044	0.699766	-0.0257218
15050	4.21104	0.721646	0.69943	0.022216
15070	4.21664	0.683553	0.699093	-0.0155403
15090	4.22223	0.719549	0.698756	0.0207927
15110	4.22783	0.708013	0.69842	0.00959349
15130	4.23343	0.671021	0.698083	-0.0270615
15150	4.23902	0.706823	0.697746	0.00907713
15170	4.24462	0.699934	0.69741	0.00252444
15190	4.25021	0.693586	0.697073	-0.00348711
15210	4.25581	0.694541	0.696736	-0.00219554
15230	4.26141	0.682513	0.6964	-0.0138864
15250	4.267	0.687931	0.696063	-0.00813204
15270	4.2726	0.699103	0.695727	0.00337642
15290	4.27819	0.704023	0.69539	0.00863308
15310	4.28379	0.673079	0.695054	-0.0219747
15330	4.28939	0.723661	0.694717	0.0289444
15350	4.29498	0.699406	0.69438	0.00502568
15370	4.30058	0.711707	0.694044	0.0176634
15390	4.30617	0.70311	0.693708	0.00940257
15410	4.31177	0.6871	0.693371	-0.00627083
15430	4.31737	0.698568	0.693035	0.00553304
15450	4.32296	0.720663	0.692698	0.0279652
15470	4.32856	0.692929	0.692362	0.000566721
15490	4.33415	0.680435	0.692026	-0.0115908
15510	4.33975	0.713938	0.691689	0.0222489
15530	4.34535	0.704058	0.691353	0.0127049
15550	4.35094	0.672598	0.691017	-0.0184181
15570	4.35654	0.671144	0.69068	-0.0195367
15590	4.36213	0.686378	0.690344	-0.00396615
15610	4.36773	0.684831	0.690008	-0.00517696
15630	4.37333	0.693485	0.689672	0.00381362
15650	4.37892	0.710673	0.689335	0.0213377
15670	4.38452	0.698091	0.688999	0.00909191
15690	4.39011	0.674117	0.688663	-0.0145459
15710	4.39571	0.718089	0.688327	0.0297617
15730	4.40131	0.681356	0.687991	-0.00663513
15750	4.4069	0.697567	0.687655	0.00991207
15770	4.4125	0.687032	0.687319	-0.000287175
15790	4.4181	0.698738	0.686983	0.0117552
15810	4.42369	0.704099	0.686647	0.0174521
15830	4.42929	0.668599	0.686311	-0.0177125
15850	4.43488	0.690812	0.685975	0.00483674
15870	4.44048	0.691219	0.685639	0.00557965
15890	4.44608	0.684492	0.685303	-0.00081104
15910	4.45167	0.714627	0.684968	0.029659
15930	4.45727	0.678116	0.684632	-0.00651568
15950	4.46286	0.70407	0.684296	0.0197737
15970	4.46846	0.71557	0.68396	0.0316101
15990	4.47406	0.710207	0.683625	0.0265826
16010	4.47965	0.697198	0.683289	0.0139088
16030	4.48525	0.692921	0.682953	0.00996804
16050	4.49084	0.689615	0.682618	0.0069977
16070	4.49644	0.705635	0.682282	0.0233527
16090	4.50204	0.684601	0.681947	0.00265455
16110	4.50763	0.673215	0.681611	-0.00839567
16130	4.51323	0.684329	0.681276	0.00305331
16150	4.51882	0.679436	0.68094	-0.00150365
16170	4.52442	0.692399	0.680605	0.0117941
16190	4.53002	0.682618	0.680269	0.00234896
16210	4.53561	0.695329	0.679934	0.0153953
16230	4.54121	0.66324	0.679599	-0.0163584
16250	4.5468	0.674071	0.679263	-0.00519198
16270	4.5524	0.682527	0.678928	0.00359911
16290	4.558	0.711639	0.678593	0.0330459
16310	4.56359	0.665431	0.678258	-0.0128264
16330	4.56919	0.692349	0.677923	0.0144268
16350	4.57479	0.684369	0.677588	0.0067814
16370	4.58038	0.680123	0.677253	0.00287026
16390	4.58598	0.685856	0.676918	0.00893819
16410	4.59157	0.712491	0.676583	0.0359088
16430	4.59717	0.693655	0.676248	0.0174074
16450	4.60277	0.695527	0.675913	0.019614
16470	4.60836	0.680473	0.675578	0.00489485
16490	4.61396	0.69914	0.675243	0.0238966
16510	4.61955	0.682191	0.674908	0.00728291
16530	4.62515	0.734692	0.674574	0.0601187
16550	4.63075	0.709356	0.674239	0.0351173
16570	4.63634	0.707072	0.673904	0.0331671
16590	4.64194	0.671512	0.67357	-0.00205821
16610	4.64753	0.678771	0.673235	0.00553548
16630	4.65313	0.694082	0.672901	0.0211808
16650	4.65873	0.680961	0.672566	0.0083949
16670	4.66432	0.679577	0.672232	0.00734514
16690	4.66992	0.688658	0.671897	0.0167606
16710	4.67551	0.721242	0.671563	0.0496793
16730	4.68111	0.67043	0.671229	-0.000798404
16750	4.68671	0.649611	0.670895	-0.0212836
16770	4.6923	0.686553	0.67056	0.0159925
16790	4.6979	0.678524	0.670226	0.00829756
16810	4.70349	0.687352	0.669892	0.0174601
16830	4.70909	0.727225	0.669558	0.0576673
16850	4.71469	0.689968	0.669224	0.0207443
16870	4.72028	0.688084	0.66889	0.0191939
16890	4.72588	0.662693	0.668556	-0.00586355
16910	4.73147	0.680537	0.668222	0.0123147
16930	4.73707	0.679344	0.667888	0.0114552
16950	4.74267	0.660477	0.667555	-0.00707787
